20061;# speaker = Т;;;;;;;;;;;;;;;;
20062;# sent = 1451;;;;;;;;;;;;;;;;
21256;;электричках;ЭЛЕКТРИЧКА;S f inan loc pl;;;маньяки ходят в _электричках_ // они живут;х;а;к;ч;и;р;S;ЭЛЕКТРИЧКА;S f inan loc pl;А
21257;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
21258;;они;ОНИ;SPRO pl - - nom;;;в электричках // _они_ живут блин под;и;н;о;;;;SPRO;ОНИ;SPRO pl - - nom;И
21259;;живут;ЖИТЬ;V ipf praes pl indic - 3p;;;электричках // они _живут_ блин под нами;т;у;в;и;ж;;V;ЖИТЬ;V ipf praes pl indic - 3p;Ь
21260;;блин;БЛИН;INTJ -;;;// они живут _блин_ под нами !;н;и;л;б;;;S;БЛИН;S m inan acc sg;Н
21261;;под;ПОД;PR;;;они живут блин _под_ нами ! ;д;о;п;;;;PR;ПОД;PR;Д
21262;;нами;МЫ;SPRO pl 1p - ins;;;живут блин под _нами_ !  ;и;м;а;н;;;SPRO;МЫ;SPRO pl 1p - ins;Ы
21263;;!;!;PUNCT;;;;;;;;;;PUNCT;;;
21264;;;;;;;;;;;;;;;;;
21265;# sent = 1508;;;;;;;;;;;;;;;;
21266;#  #;;;;;;;;;;;;;;;;
21266;#  #;;;;;;;;;;;;;;;;
21266;#  #;;;;;;;;;;;;;;;;
21266;#  #;;;;;;;;;;;;;;;;
21266;#  #;;;;;;;;;;;;;;;;
21266;#  #;;;;;;;;;;;;;;;;
21266;#  #;;;;;;;;;;;;;;;;
21266;#  #;;;;;;;;;;;;;;;;
